Year,ST,STATE,TotalPopulation,WorkForce,Employed,EmployedPercent,Unemployed,UnemployedPercent,H_MEAN,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90
2003,AL,Alabama,"45,03,491",2120238,1992742,93.9867128124,127496,6.01328718757,15.06,6.37,7.97,11.52,18.33,27.23
2003,AK,Alaska,"6,48,414",331673,305725,92.176631803,25948,7.82336819699,19.51,8.38,11.18,16.55,24.64,34.00
2003,AZ,Arizona,"55,10,364",2736001,2578855,94.2563617484,157146,5.74363825159,16.14,6.68,8.63,12.76,19.54,28.87
2003,AR,Arkansas,"27,24,816",1271706,1196303,94.0707207483,75403,5.92927925165,13.72,6.41,7.95,10.99,16.32,23.41
2003,CA,California,"3,52,53,159",17277624,16102841,93.2005523445,1174783,6.79944765553,19.54,7.52,9.46,14.99,24.28,36.62
2003,CO,Colorado,"45,28,732",2486232,2338206,94.0461710733,148026,5.95382892666,18.50,7.58,10.04,14.82,22.33,33.67
2003,CT,Connecticut,"34,84,336",1784258,1687923,94.6008368745,96335,5.39916312551,20.66,8.15,10.94,16.51,25.14,36.61
2003,DE,Delaware,"8,18,003",415161,397472,95.7392433297,17689,4.2607566703,18.04,7.44,9.66,14.28,21.86,32.78
2003,FL,Florida,"1,70,04,085",8210700,7783152,94.7927947678,427548,5.2072052322,15.64,6.59,8.36,11.97,18.51,27.75
2003,GA,Georgia,"86,22,793",4394454,4182530,95.1774668707,211924,4.82253312926,16.77,6.75,8.81,12.97,20.30,30.15
2003,HI,Hawaii,"12,51,154",603124,578324,95.8880760839,24800,4.11192391614,17.14,7.14,9.52,13.78,20.98,30.61
2003,ID,Idaho,"13,63,380",690013,651338,94.3950331371,38675,5.60496686294,15.17,6.67,8.54,12.15,18.72,26.54
2003,IL,Illinois,"1,25,56,006",6300230,5874613,93.2444212354,425617,6.75557876458,17.95,6.80,9.20,14.08,22.31,33.03
2003,IN,Indiana,"61,96,638",3182994,3014660,94.7114572004,168334,5.28854279964,15.90,6.95,9.06,12.88,19.52,27.50
2003,IA,Iowa,"29,41,999",1606799,1534492,95.4999349639,72307,4.50006503614,14.88,6.66,8.62,12.22,17.85,25.46
2003,KS,Kansas,"27,23,004",1437030,1357866,94.4911379721,79164,5.50886202793,15.85,6.84,8.75,12.55,19.36,27.92
2003,KY,Kentucky,"41,17,170",1960055,1839883,93.868947555,120172,6.13105244496,15.15,6.69,8.58,12.14,18.26,26.54
2003,LA,Louisiana,"45,21,042",2018325,1888975,93.5912204427,129350,6.40877955731,14.62,6.20,7.54,11.50,18.00,26.19
2003,ME,Maine,"13,06,513",683548,649576,95.0300490968,33972,4.96995090323,15.56,7.31,9.21,12.65,18.57,26.41
2003,MD,Maryland,"54,96,269",2882221,2754524,95.5694931097,127697,4.43050689035,19.07,7.33,9.95,15.23,23.66,35.71
2003,MA,Massachusetts,"64,22,565",3422415,3226984,94.2896755654,195431,5.71032443465,20.59,8.33,10.85,16.33,25.23,37.13
2003,MI,Michigan,"1,00,41,152",5027861,4667104,92.8248414186,360757,7.17515858135,18.32,7.27,9.68,14.48,23.28,33.28
2003,MN,Minnesota,"50,53,572",2874672,2734291,95.1166254794,140381,4.88337452064,18.34,7.56,10.12,14.86,22.26,32.38
2003,MS,Mississippi,"28,68,312",1301252,1219143,93.6900000922,82109,6.30999990778,13.13,6.22,7.60,10.73,15.65,22.29
2003,MO,Missouri,"57,09,403",3020820,2850982,94.3777517363,169838,5.62224826372,16.23,6.87,8.76,12.68,19.68,28.60
2003,MT,Montana,"9,19,630",471492,449267,95.2862402756,22225,4.71375972445,13.93,6.43,8.00,11.31,17.16,24.43
2003,NE,Nebraska,"17,38,643",964271,926317,96.0639695687,37954,3.93603043128,15.23,6.91,8.76,12.12,18.23,26.62
2003,NV,Nevada,"22,48,850",1147043,1088790,94.9214632756,58253,5.07853672443,16.23,6.90,9.14,12.99,19.71,28.23
2003,NH,New Hampshire,"12,79,840",707521,677030,95.6904459373,30491,4.30955406271,17.19,7.62,9.76,13.60,20.32,29.65
2003,NJ,New Jersey,"86,01,402",4347155,4093688,94.1693590406,253467,5.83064095943,19.72,7.29,9.98,15.60,24.59,36.89
2003,NM,New Mexico,"18,77,574",889738,837671,94.1480525728,52067,5.85194742722,15.27,6.37,8.03,11.84,18.65,27.73
2003,NY,New York,"1,91,75,939",9263403,8672911,93.6255391242,590492,6.37446087577,20.32,7.19,9.97,15.63,24.92,38.62
2003,NC,North Carolina,"84,22,501",4255635,3984599,93.6311267296,271036,6.36887327038,15.99,7.00,8.94,12.57,18.77,27.66
2003,ND,North Dakota,"6,38,817",344685,331855,96.2777608541,12830,3.72223914589,14.13,6.53,8.19,11.34,16.99,24.42
2003,OH,Ohio,"1,14,34,788",5872373,5505858,93.7586559982,366515,6.24134400182,16.77,6.95,9.19,13.55,20.62,29.03
2003,OK,Oklahoma,"35,04,892",1685576,1593524,94.5388401354,92052,5.46115986464,14.57,6.42,8.03,11.42,17.45,25.69
2003,OR,Oregon,"35,47,376",1845550,1695909,91.8917937742,149641,8.10820622579,17.09,7.74,9.65,13.89,20.75,29.76
2003,PA,Pennsylvania,"1,23,74,658",6170366,5821716,94.3496058419,348650,5.65039415814,16.86,6.78,8.98,13.40,20.68,30.56
2003,RI,Rhode Island,"10,71,342",560483,530567,94.6624607704,29916,5.33753922956,17.85,7.38,9.66,14.21,21.71,32.17
2003,SC,South Carolina,"41,50,297",1997984,1859772,93.0824270865,138212,6.9175729135,14.98,6.69,8.55,12.02,17.76,26.11
2003,SD,South Dakota,"7,63,729",423039,408091,96.4665196353,14948,3.53348036469,13.28,6.73,8.27,10.99,15.38,22.01
2003,TN,Tennessee,"58,47,812",2912193,2748141,94.3667195134,164052,5.63328048656,15.34,6.73,8.63,12.19,18.12,26.69
2003,TX,Texas,"2,20,30,931",10914689,10185324,93.3175833045,729365,6.68241669552,16.47,6.46,8.30,12.50,20.04,30.09
2003,UT,Utah,"23,60,137",1200241,1132556,94.3607158896,67685,5.63928411044,15.88,7.04,8.90,12.45,19.07,27.67
2003,VT,Vermont,"6,17,858",345970,331119,95.7074312802,14851,4.29256871983,16.11,7.59,9.52,13.09,19.19,27.20
2003,VA,Virginia,"73,66,977",3753711,3599268,95.8855916185,154443,4.11440838147,17.76,6.93,9.06,13.62,21.63,33.83
2003,WA,Washington,"61,04,115",3127408,2895865,92.5963289727,231543,7.40367102725,19.04,8.07,10.46,15.66,23.61,34.02
2003,WV,West Virginia,"18,12,295",786558,738993,93.9527663567,47565,6.04723364329,14.20,6.24,7.66,11.16,17.74,25.29
2003,WI,Wisconsin,"54,79,203",3053648,2879781,94.3062527181,173867,5.69374728194,16.34,7.27,9.35,13.31,19.95,28.13
2003,WY,Wyoming,"5,03,453",273621,261970,95.7419203935,11651,4.25807960646,15.00,6.48,8.27,12.33,19.04,26.58
2003,PR,Puerto Rico,"38,26,095",1345789,1184591,88.0220450606,161198,11.9779549394,10.41,5.80,6.39,7.92,11.81,17.58
2004,AL,Alabama,"45,30,729",2136463,2014892,94.3097072123,121571,5.69029278766,15.19,6.41,8.13,11.76,18.48,27.20
2004,AK,Alaska,"6,59,286",336742,311644,92.546816257,25098,7.45318374304,19.90,8.72,11.40,16.84,25.06,34.34
2004,AZ,Arizona,"56,52,404",2796272,2655430,94.9632224619,140842,5.03677753809,16.60,6.83,8.95,13.13,19.99,30.06
2004,AR,Arkansas,"27,49,686",1300325,1226126,94.2938111626,74199,5.70618883741,13.95,6.42,8.06,11.25,16.72,24.05
2004,CA,California,"3,55,74,576",17383630,16303995,93.789358149,1079635,6.21064185098,19.96,7.78,9.66,15.36,25.04,37.87
2004,CO,Colorado,"45,75,013",2532369,2393564,94.5187687892,138805,5.48123121078,18.95,7.68,10.27,15.26,23.13,34.61
2004,CT,Connecticut,"34,96,094",1774201,1686216,95.0408662829,87985,4.95913371709,21.02,8.40,11.18,16.88,25.85,37.40
2004,DE,Delaware,"8,30,803",420383,403599,96.0074503488,16784,3.99254965115,18.57,7.52,9.81,14.63,22.90,33.51
2004,FL,Florida,"1,74,15,318",8440430,8049905,95.3731622678,390525,4.6268377322,16.02,6.71,8.60,12.36,19.12,28.44
2004,GA,Georgia,"87,69,252",4451804,4239067,95.2213304988,212737,4.77866950117,17.15,6.78,9.00,13.29,20.80,31.28
2004,HI,Hawaii,"12,73,569",610913,590157,96.6024622164,20756,3.39753778361,17.45,7.23,9.69,14.07,21.34,31.67
2004,ID,Idaho,"13,91,802",703065,668443,95.0755620035,34622,4.92443799649,15.55,6.73,8.69,12.54,19.37,27.13
2004,IL,Illinois,"1,25,89,773",6325448,5933128,93.7977515585,392320,6.20224844153,18.44,6.94,9.38,14.41,22.99,33.95
2004,IN,Indiana,"62,33,007",3167810,2998076,94.6419134986,169734,5.3580865014,16.13,7.02,9.19,13.11,19.97,27.79
2004,IA,Iowa,"29,53,635",1601796,1529765,95.5031102587,72031,4.49688974127,15.19,6.78,8.88,12.53,18.34,26.07
2004,KS,Kansas,"27,34,373",1463720,1383871,94.5447899872,79849,5.45521001284,16.11,6.90,8.89,12.80,19.68,28.49
2004,KY,Kentucky,"41,46,101",1963883,1857821,94.5993727732,106062,5.40062722677,15.35,6.73,8.73,12.49,18.59,26.61
2004,LA,Louisiana,"45,52,238",2037185,1916539,94.0778083483,120646,5.92219165172,14.90,6.20,7.74,11.82,18.48,26.68
2004,ME,Maine,"13,13,688",685966,654153,95.3623065866,31813,4.63769341338,15.84,7.42,9.43,12.98,19.14,26.76
2004,MD,Maryland,"55,46,935",2889328,2766478,95.7481462818,122850,4.25185371823,19.62,7.46,10.17,15.59,24.38,37.20
2004,MA,Massachusetts,"64,12,281",3395512,3220833,94.855591734,174679,5.14440826597,21.46,8.60,11.25,17.00,26.52,39.60
2004,MI,Michigan,"1,00,55,315",5062385,4705596,92.9521559502,356789,7.04784404979,18.68,7.36,9.91,14.91,23.84,33.92
2004,MN,Minnesota,"50,87,713",2880439,2745621,95.3195328906,134818,4.68046710935,18.94,7.77,10.38,15.34,22.94,33.67
2004,MS,Mississippi,"28,89,010",1313106,1232189,93.8377404414,80917,6.16225955863,13.55,6.24,7.78,10.97,16.17,23.21
2004,MO,Missouri,"57,47,741",3015651,2838875,94.1380484678,176776,5.86195153219,16.41,6.92,8.86,12.85,20.07,29.08
2004,MT,Montana,"9,30,009",480278,457424,95.2415059611,22854,4.75849403887,14.27,6.51,8.20,11.62,17.66,25.27
2004,NE,Nebraska,"17,49,370",969990,932516,96.1366612027,37474,3.86333879731,15.71,7.02,9.04,12.57,18.87,27.30
2004,NV,Nevada,"23,46,222",1177637,1126946,95.6955326641,50691,4.30446733586,16.38,7.01,9.21,13.13,19.99,28.59
2004,NH,New Hampshire,"12,90,121",716184,689150,96.2252717179,27034,3.77472828212,17.67,7.74,9.99,14.00,20.97,31.09
2004,NJ,New Jersey,"86,34,561",4349172,4138832,95.1636771321,210340,4.83632286789,20.31,7.44,10.21,16.08,25.45,38.54
2004,NM,New Mexico,"19,03,808",902267,852614,94.4968617937,49653,5.50313820632,15.74,6.43,8.24,12.20,19.26,28.80
2004,NY,New York,"1,91,71,567",9355964,8812628,94.1926240845,543336,5.80737591551,20.69,7.37,10.22,16.03,25.60,39.60
2004,NC,North Carolina,"85,53,152",4253135,4019812,94.5140937215,233323,5.48590627855,16.33,7.05,9.02,12.83,19.36,28.37
2004,ND,North Dakota,"6,44,705",352467,340403,96.5772682265,12064,3.42273177347,14.51,6.65,8.47,11.77,17.51,25.23
2004,OH,Ohio,"1,14,52,251",5870487,5502445,93.7306393831,368042,6.26936061693,17.10,7.04,9.37,13.83,21.09,29.92
2004,OK,Oklahoma,"35,25,233",1689615,1607427,95.1356965936,82188,4.8643034064,14.87,6.44,8.12,11.72,17.87,26.33
2004,OR,Oregon,"35,69,463",1838115,1703707,92.6877262848,134408,7.31227371519,17.48,7.95,9.86,14.22,21.22,30.97
2004,PA,Pennsylvania,"1,24,10,722",6213786,5877001,94.5800354245,336785,5.41996457554,17.20,6.82,9.14,13.67,21.10,31.51
2004,RI,Rhode Island,"10,74,579",558690,529894,94.8457999964,28796,5.15420000358,18.32,7.67,9.95,14.73,22.34,33.07
2004,SC,South Carolina,"42,10,921",2033313,1894140,93.1553577831,139173,6.84464221691,15.27,6.68,8.59,12.23,18.21,26.74
2004,SD,South Dakota,"7,70,396",427667,411767,96.2821541059,15900,3.71784589412,13.83,6.85,8.48,11.38,16.18,23.31
2004,TN,Tennessee,"59,10,809",2878742,2725112,94.6632938971,153630,5.33670610287,15.60,6.85,8.82,12.51,18.62,27.07
2004,TX,Texas,"2,23,94,023",10992387,10338495,94.0514103079,653892,5.94858969212,16.76,6.47,8.40,12.72,20.46,31.31
2004,UT,Utah,"24,01,580",1231162,1169796,95.0156031456,61366,4.98439685435,16.21,7.11,9.00,12.69,19.62,28.40
2004,VT,Vermont,"6,19,920",347671,334895,96.325261526,12776,3.67473847402,16.52,7.87,9.80,13.43,19.62,27.63
2004,VA,Virginia,"74,75,575",3795257,3650277,96.1799688401,144980,3.82003115995,18.47,7.08,9.33,14.15,22.64,35.68
2004,WA,Washington,"61,78,645",3197105,2996802,93.7348632591,200303,6.2651367409,19.44,8.27,10.65,15.92,24.19,34.79
2004,WV,West Virginia,"18,16,438",783673,741897,94.6692051404,41776,5.33079485959,14.54,6.26,7.82,11.39,18.16,25.98
2004,WI,Wisconsin,"55,14,026",3034590,2882068,94.9738844457,152522,5.02611555433,16.77,7.34,9.62,13.72,20.49,28.65
2004,WY,Wyoming,"5,09,106",274798,264324,96.1884729874,10474,3.81152701257,15.47,6.63,8.60,12.72,19.67,27.05
2004,PR,Puerto Rico,"38,26,878",1347049,1204536,89.4203551615,142513,10.5796448385,10.38,5.74,6.33,7.81,11.67,17.56
2005,AL,Alabama,"45,69,805",2146037,2049794,95.5153149736,96243,4.4846850264,15.54,6.44,8.29,12.07,18.91,27.76
2005,AK,Alaska,"6,66,946",344564,320813,93.1069409457,23751,6.89305905434,20.55,9.05,11.81,17.30,25.86,35.62
2005,AZ,Arizona,"58,39,077",2883225,2748371,95.3228069263,134854,4.67719307373,16.80,6.99,9.10,13.28,20.19,30.65
2005,AR,Arkansas,"27,81,097",1345923,1275451,94.7640392504,70472,5.23596074961,14.31,6.46,8.19,11.53,17.19,25.08
2005,CA,California,"3,58,27,943",17530070,16582652,94.5954693849,947418,5.40453061511,20.44,7.91,9.87,15.80,25.74,39.26
2005,CO,Colorado,"46,31,888",2563915,2435092,94.9755354604,128823,5.02446453958,19.36,7.75,10.40,15.53,23.85,35.32
2005,CT,Connecticut,"35,06,956",1796979,1709384,95.1254299577,87595,4.87457004228,21.57,8.63,11.43,17.30,26.59,38.99
2005,DE,Delaware,"8,45,150",432409,414465,95.8502251341,17944,4.14977486593,18.84,7.53,9.98,14.95,23.41,34.03
2005,FL,Florida,"1,78,42,038",8720978,8398978,96.307753557,322000,3.692246443,16.55,6.97,8.90,12.75,19.77,29.51
2005,GA,Georgia,"89,25,922",4586427,4341229,94.6538340194,245198,5.34616598062,17.45,6.77,9.13,13.49,21.17,32.02
2005,HI,Hawaii,"12,92,729",626913,608957,97.1358067228,17956,2.86419327722,17.81,7.33,9.84,14.39,21.86,32.48
2005,ID,Idaho,"14,28,241",731671,702289,95.9842606855,29382,4.01573931453,15.89,6.72,8.86,12.84,19.64,27.55
2005,IL,Illinois,"1,26,09,903",6397822,6033921,94.3121112153,363901,5.68788878465,18.89,7.11,9.55,14.78,23.78,34.86
2005,IN,Indiana,"62,78,616",3205441,3029959,94.5254958678,175482,5.47450413219,16.38,7.07,9.29,13.30,20.28,28.30
2005,IA,Iowa,"29,64,454",1629772,1560172,95.7294639986,69600,4.27053600135,15.55,6.91,9.07,12.84,18.84,26.60
2005,KS,Kansas,"27,45,299",1465652,1392033,94.9770477576,73619,5.02295224241,16.33,6.93,9.02,12.99,19.99,28.94
2005,KY,Kentucky,"41,82,742",1999783,1881945,94.1074606595,117838,5.89253934052,15.65,6.76,8.85,12.73,19.09,26.95
2005,LA,Louisiana,"45,76,628",1484641,1382722,93.1351080834,101919,6.86489191663,15.11,6.23,7.92,12.01,18.79,27.00
2005,ME,Maine,"13,18,787",697145,663126,95.1202404091,34019,4.8797595909,16.31,7.57,9.64,13.30,19.63,27.30
2005,MD,Maryland,"55,92,379",2924546,2803491,95.8607250493,121055,4.13927495071,20.23,7.54,10.36,16.09,25.26,38.93
2005,MA,Massachusetts,"64,03,290",3384121,3220093,95.1530101908,164028,4.84698980917,22.10,8.74,11.58,17.47,27.17,41.05
2005,MI,Michigan,"1,00,51,137",5083141,4738909,93.2279667237,344232,6.77203327628,19.25,7.46,10.14,15.46,24.52,34.65
2005,MN,Minnesota,"51,19,598",2879775,2762737,95.9358630449,117038,4.06413695514,19.39,7.92,10.58,15.74,23.60,34.33
2005,MS,Mississippi,"29,05,943",1317406,1218830,92.5174168024,98576,7.48258319759,13.99,6.31,7.97,11.19,16.71,24.56
2005,MO,Missouri,"57,90,300",3009344,2847008,94.6056017524,162336,5.39439824759,16.66,6.95,8.97,13.08,20.41,29.98
2005,MT,Montana,"9,40,102",486062,464910,95.6482917817,21152,4.35170821829,14.53,6.54,8.30,11.86,17.75,25.61
2005,NE,Nebraska,"17,61,497",973002,935911,96.1879831696,37091,3.81201683039,16.01,7.05,9.20,12.88,19.42,27.87
2005,NV,Nevada,"24,32,143",1223833,1173709,95.9043431579,50124,4.09565684207,16.71,7.07,9.38,13.30,20.28,29.31
2005,NH,New Hampshire,"12,98,492",725853,700028,96.4421170678,25825,3.55788293222,18.26,7.89,10.29,14.63,21.72,32.47
2005,NJ,New Jersey,"86,51,974",4391580,4194898,95.5213841032,196682,4.47861589678,21.09,7.67,10.54,16.68,26.38,40.21
2005,NM,New Mexico,"19,32,274",918159,871249,94.8908631294,46910,5.10913687063,15.95,6.44,8.31,12.41,19.53,29.52
2005,NY,New York,"1,91,32,610",9460871,8986862,94.989795337,474009,5.01020466297,21.18,7.62,10.47,16.36,26.19,40.69
2005,NC,North Carolina,"87,05,407",4317438,4091043,94.7562651739,226395,5.24373482607,16.57,7.10,9.15,13.06,19.76,29.07
2005,ND,North Dakota,"6,46,089",355548,343512,96.6148030646,12036,3.38519693543,14.83,6.79,8.70,12.14,18.12,25.91
2005,OH,Ohio,"1,14,63,320",5890059,5541090,94.0752885497,348969,5.92471145026,17.44,7.09,9.50,14.07,21.57,31.02
2005,OK,Oklahoma,"35,48,597",1703297,1627112,95.5272040049,76185,4.47279599506,15.12,6.50,8.25,12.00,18.30,26.77
2005,OR,Oregon,"36,13,202",1845765,1731846,93.8280875409,113919,6.17191245906,17.92,8.15,10.02,14.50,21.61,31.86
2005,PA,Pennsylvania,"1,24,49,990",6251410,5940575,95.027761737,310835,4.97223826305,17.46,6.94,9.31,13.85,21.47,31.97
2005,RI,Rhode Island,"10,67,916",565736,537196,94.9552441421,28540,5.04475585786,18.74,7.94,10.20,15.07,23.10,33.62
2005,SC,South Carolina,"42,70,150",2068599,1929233,93.2627831687,139366,6.73721683129,15.50,6.68,8.62,12.43,18.67,27.12
2005,SD,South Dakota,"7,75,493",430612,414211,96.1912348007,16401,3.8087651993,14.02,6.97,8.57,11.52,16.36,23.81
2005,TN,Tennessee,"59,91,057",2904806,2743389,94.443105667,161417,5.55689433305,15.99,6.93,8.95,12.75,19.14,27.63
2005,TX,Texas,"2,27,78,123",11124254,10523260,94.5974444668,600994,5.40255553316,17.05,6.47,8.44,12.88,20.89,32.14
2005,UT,Utah,"24,57,719",1272452,1220619,95.9265261086,51833,4.07347389135,16.48,7.12,9.11,12.94,20.06,29.34
2005,VT,Vermont,"6,21,215",350761,338555,96.5201376436,12206,3.47986235642,16.86,8.11,10.03,13.68,20.10,28.20
2005,VA,Virginia,"75,77,105",3897060,3757606,96.4215588161,139454,3.57844118387,19.11,7.25,9.61,14.62,23.59,37.54
2005,WA,Washington,"62,57,305",3263703,3082398,94.4448070183,181305,5.55519298171,19.93,8.47,10.91,16.30,24.88,35.53
2005,WV,West Virginia,"18,20,492",790990,750565,94.8893159206,40425,5.11068407944,14.69,6.26,7.90,11.54,18.38,26.24
2005,WI,Wisconsin,"55,46,166",3021091,2878088,95.2665113365,143003,4.73348866353,17.15,7.44,9.80,14.11,20.95,29.67
2005,WY,Wyoming,"5,14,157",276529,266631,96.4206285778,9898,3.57937142217,15.84,6.79,8.97,13.12,20.15,27.64
2005,PR,Puerto Rico,"38,21,362",1378065,1221818,88.6618555729,156247,11.3381444271,10.69,5.73,6.37,8.22,12.38,17.96
2006,AL,Alabama,"46,28,981",2167813,2080235,95.9600758922,87578,4.03992410785,16.08,6.60,8.56,12.49,19.52,29.02
2006,AK,Alaska,"6,75,302",349698,326545,93.3791442902,23153,6.62085570978,21.12,9.18,12.16,17.70,26.74,37.09
2006,AZ,Arizona,"60,29,141",2990443,2864386,95.7846713681,126057,4.21532863191,17.43,7.21,9.40,13.77,20.85,31.77
2006,AR,Arkansas,"28,21,761",1365421,1294917,94.8364643579,70504,5.16353564212,14.84,6.61,8.44,11.93,17.97,25.82
2006,CA,California,"3,60,21,202",17654112,16789426,95.1020702712,864686,4.89792972878,21.24,8.02,10.21,16.37,26.74,40.87
2006,CO,Colorado,"47,20,423",2622246,2509731,95.7092126368,112515,4.2907873632,19.93,7.88,10.65,15.82,24.40,36.78
2006,CT,Connecticut,"35,17,460",1828657,1749195,95.654625225,79462,4.34537477504,22.10,8.79,11.70,17.76,27.35,39.63
2006,DE,Delaware,"8,59,268",441184,425399,96.422127729,15785,3.57787227098,20.04,7.77,10.41,15.82,24.88,36.54
2006,FL,Florida,"1,81,66,990",9000206,8709524,96.7702739248,290682,3.22972607516,17.22,7.30,9.32,13.31,20.52,30.91
2006,GA,Georgia,"91,55,813",4710786,4489132,95.2947554824,221654,4.70524451758,17.86,6.94,9.27,13.78,21.66,32.96
2006,HI,Hawaii,"13,09,731",638262,621574,97.3853997261,16688,2.61460027387,18.57,7.61,10.16,14.97,22.96,33.96
2006,ID,Idaho,"14,68,669",747379,721346,96.5167605726,26033,3.48323942739,16.73,6.94,9.25,13.47,20.49,29.72
2006,IL,Illinois,"1,26,43,955",6526283,6230845,95.4731046754,295438,4.52689532464,19.67,7.35,9.78,15.21,24.71,36.56
2006,IN,Indiana,"63,32,669",3235120,3072118,94.9614851999,163002,5.03851480007,16.92,7.23,9.51,13.70,20.86,29.61
2006,IA,Iowa,"29,82,644",1657588,1596530,96.3164549936,61058,3.68354500636,15.99,7.05,9.31,13.23,19.31,27.51
2006,KS,Kansas,"27,62,931",1467098,1402804,95.6176070038,64294,4.38239299624,16.81,7.07,9.28,13.47,20.62,29.89
2006,KY,Kentucky,"42,19,239",2029239,1913479,94.2953984228,115760,5.70460157724,16.10,6.92,9.09,13.11,19.64,27.82
2006,LA,Louisiana,"43,02,665",1497192,1432806,95.6995495568,64386,4.30045044323,15.82,6.43,8.34,12.70,19.62,28.20
2006,ME,Maine,"13,23,619",701548,669543,95.4379457999,32005,4.56205420014,16.90,7.82,9.98,13.76,20.23,28.56
2006,MD,Maryland,"56,27,367",2963867,2849355,96.136398833,114512,3.86360116699,21.17,7.80,10.81,16.74,26.43,40.60
2006,MA,Massachusetts,"64,10,084",3413339,3246314,95.1066975768,167025,4.89330242323,22.76,8.88,11.88,17.96,28.21,42.52
2006,MI,Michigan,"1,00,36,081",5076667,4721094,92.9959361132,355573,7.0040638868,19.82,7.60,10.39,15.86,25.22,35.97
2006,MN,Minnesota,"51,63,555",2887839,2772120,95.99288603,115719,4.00711397,19.96,8.19,10.94,16.13,24.23,35.61
2006,MS,Mississippi,"29,04,978",1290175,1205905,93.46832794,84270,6.53167205999,14.64,6.48,8.29,11.68,17.45,25.83
